TITLE,PLAYER/CHARACTER,SERIAL NUMBER,SET,GRADE,GRADER,VARIANT,AUTOGRAPH,YEAR,LANGUAGE,PRICE,CATEGORY,OTHER META,MP4 URL,IMAGE URL,URL TO PRODUCT
2007 POKEMON DIAMOND & PEARL SECRET WONDERS VENUSAUR-REV.FOIL (PSA MINT 9),VENUSAUR-REV.FOIL,71536239,POKEMON DIAMOND & PEARL SECRET WONDERS,MINT 9,PSA,SECRET WONDERS,No,2007,English,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/71536239.mp4,https://cdn.dripshop.live/dripnfts/slabs/71536239.jpg,https://www.dripshop.live/products/AaJQ5P5Q7JNauVUAHvQy8
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION ARCEUS-HOLO (PSA GEM MT 10),ARCEUS-HOLO,109343614,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109343614.mp4,https://cdn.dripshop.live/dripnfts/slabs/109343614.jpg,https://www.dripshop.live/products/c7xb9aFc1yAVJAU9oajhV
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION ARCEUS-HOLO (PSA GEM MT 10),ARCEUS-HOLO,109343613,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109343613.mp4,https://cdn.dripshop.live/dripnfts/slabs/109343613.jpg,https://www.dripshop.live/products/KTeFc9-e1hzB8kFcisIC7
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION ARCEUS-HOLO (PSA GEM MT 10),ARCEUS-HOLO,109061922,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061922.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061922.jpg,https://www.dripshop.live/products/XPn3hnKghwg0rc44FbOJO
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION ARCEUS-HOLO (PSA GEM MT 10),ARCEUS-HOLO,109061921,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061921.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061921.jpg,https://www.dripshop.live/products/XV1Xt48LifJXeaLXPCuSx
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION ARCEUS-HOLO (PSA GEM MT 10),ARCEUS-HOLO,109061923,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061923.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061923.jpg,https://www.dripshop.live/products/FgQYIJSc-vHSNygJ3Z1PZ
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION ARCEUS-HOLO (PSA GEM MT 10),ARCEUS-HOLO,98308170,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/98308170.mp4,https://cdn.dripshop.live/dripnfts/slabs/98308170.jpg,https://www.dripshop.live/products/NU3hs9J2l8tVDFgKaKy2Z
2016 POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION ARCEUS-HOLO (PSA GEM MT 10),ARCEUS-HOLO,109061924,POKEMON JAPANESE MYTHICAL & LEGENDARY DREAM SHINE COLLECTION,GEM MT 10,PSA,MYTH. & LEG. DRM.SHN.COLL.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061924.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061924.jpg,https://www.dripshop.live/products/qM3bjlHKOXCwsYsxObQA1
2023 POKEMON JAPANESE SV4a-SHINY TREASURE ex CHARMANDER (PSA GEM MT 10),CHARMANDER,103371830,POKEMON JAPANESE SV4a-SHINY TREASURE ex,GEM MT 10,PSA,S,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/103371830.mp4,https://cdn.dripshop.live/dripnfts/slabs/103371830.jpg,https://www.dripshop.live/products/3l1g1WMgHP2fJG32Q_iN_
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060541,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060541.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060541.jpg,https://www.dripshop.live/products/TS5-V1zkIG-mBrHmw-wuu
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060539,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060539.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060539.jpg,https://www.dripshop.live/products/TRiktyPEuZq3si8e3B7dy
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060538,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060538.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060538.jpg,https://www.dripshop.live/products/queFVJmppr9XTjWGD9L41
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060618,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060618.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060618.jpg,https://www.dripshop.live/products/K3u6YPpX7wW51cbrq3Ma5
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060534,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060534.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060534.jpg,https://www.dripshop.live/products/SSoABwl3UHIkUqHB8O1e5
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060536,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060536.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060536.jpg,https://www.dripshop.live/products/jVDpy1iKcYPkVeRTvI8Zr
2021 POKEMON JAPANESE SWORD & SHIELD VMAX CLIMAX FA/BLISSEY V (PSA GEM MT 10),FA/BLISSEY V,102195120,POKEMON JAPANESE SWORD & SHIELD VMAX CLIMAX,GEM MT 10,PSA,VMAX CLIMAX,No,2021,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/102195120.mp4,https://cdn.dripshop.live/dripnfts/slabs/102195120.jpg,https://www.dripshop.live/products/bHD_BWPyT94XI8g7rRC94
2024 POKEMON JAPANESE SV7a-PARADISE DRAGONA ARCHALUDON ex (PSA GEM MT 10),ARCHALUDON ex,101034767,POKEMON JAPANESE SV7a-PARADISE DRAGONA,GEM MT 10,PSA,SPECIAL ART RARE,No,2024,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101034767.mp4,https://cdn.dripshop.live/dripnfts/slabs/101034767.jpg,https://www.dripshop.live/products/w7aBhlGvS9-jsI4bSDajS
2016 POKEMON JAPANESE EXPANSION 20TH ANNIVERSARY PIDGEOT SPIRIT LINK (PSA GEM MT 10),PIDGEOT SPIRIT LINK,109343519,POKEMON JAPANESE EXPANSION 20TH ANNIVERSARY,GEM MT 10,PSA,EXP.20TH ANNIV-1ST ED.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109343519.mp4,https://cdn.dripshop.live/dripnfts/slabs/109343519.jpg,https://www.dripshop.live/products/240hV334kUiLWMz0dhuwq
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060540,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060540.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060540.jpg,https://www.dripshop.live/products/YLR9Z2y5jU_NgrU2gCcJd
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060542,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060542.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060542.jpg,https://www.dripshop.live/products/fFU9IW-Gq2WRGYfkG7PQn
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,109060535,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109060535.mp4,https://cdn.dripshop.live/dripnfts/slabs/109060535.jpg,https://www.dripshop.live/products/x25ceXa3BS5O6aEs9_Nt9
2017 POKEMON JAPANESE SUN & MOON GX BATTLE BOOST PIKACHU (PSA GEM MT 10),PIKACHU,100675280,POKEMON JAPANESE SUN & MOON GX BATTLE BOOST,GEM MT 10,PSA,GX BATTLE BOOST,No,2017,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/100675280.mp4,https://cdn.dripshop.live/dripnfts/slabs/100675280.jpg,https://www.dripshop.live/products/SV1_ciN4ocpUqzTjoRwz9
2016 POKEMON JAPANESE EXPANSION 20TH ANNIVERSARY ZAPDOS-HOLO (PSA GEM MT 10),ZAPDOS-HOLO,109061908,POKEMON JAPANESE EXPANSION 20TH ANNIVERSARY,GEM MT 10,PSA,EXP.20TH ANNIV-1ST ED.,No,2016,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061908.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061908.jpg,https://www.dripshop.live/products/8J4UqtFUk3VwfAb-2_xN2
2022 POKEMON JAPANESE SWORD & SHIELD INCANDESCENT ARCANA FA/ALTARIA (PSA GEM MT 10),FA/ALTARIA,76750380,POKEMON JAPANESE SWORD & SHIELD INCANDESCENT ARCANA,GEM MT 10,PSA,INCANDESCENT ARCANA,No,2022,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/76750380.mp4,https://cdn.dripshop.live/dripnfts/slabs/76750380.jpg,https://www.dripshop.live/products/-vqzBRsb9GVLla2OkIoPg
2021 POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES FA/FLAREON V (PSA GEM MT 10),FA/FLAREON V,102195101,POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES,GEM MT 10,PSA,EEVEE HEROES,No,2021,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/102195101.mp4,https://cdn.dripshop.live/dripnfts/slabs/102195101.jpg,https://www.dripshop.live/products/N0f4HuwIJQx3OJIuwXH4m
2021 POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES FA/JOLTEON V (PSA GEM MT 10),FA/JOLTEON V,101062662,POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES,GEM MT 10,PSA,EEVEE HEROES,No,2021,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101062662.mp4,https://cdn.dripshop.live/dripnfts/slabs/101062662.jpg,https://www.dripshop.live/products/DZK2pb1OJIcr8uXSH1CYS
2022 POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE FA/HSN.ZOROARK VSTAR (PSA GEM MT 10),FA/HSN.ZOROARK VSTAR,103347652,POKEMON JAPANESE SWORD & SHIELD VSTAR UNIVERSE,GEM MT 10,PSA,VSTAR UNIVERSE,No,2022,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/103347652.mp4,https://cdn.dripshop.live/dripnfts/slabs/103347652.jpg,https://www.dripshop.live/products/dvHcihWqG7Q4Stf2fqzNR
2023 POKEMON JAPANESE SV2a-POKEMON 151 BULBASAUR (PSA GEM MT 10),BULBASAUR,101597215,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,ART RARE,No,2023,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101597215.mp4,https://cdn.dripshop.live/dripnfts/slabs/101597215.jpg,https://www.dripshop.live/products/v0lkPQd9khLV8toc9xL5r
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex UMBREON (PSA GEM MT 10),UMBREON,104448234,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,REVERSE HOLO,No,2024,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104448234.mp4,https://cdn.dripshop.live/dripnfts/slabs/104448234.jpg,https://www.dripshop.live/products/lNWDE08PzXgXgeVlX2ztq
2022 POKEMON JAPANESE SWORD & SHIELD INCANDESCENT ARCANA FA/JYNX (PSA GEM MT 10),FA/JYNX,85944168,POKEMON JAPANESE SWORD & SHIELD INCANDESCENT ARCANA,GEM MT 10,PSA,INCANDESCENT ARCANA,No,2022,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/85944168.mp4,https://cdn.dripshop.live/dripnfts/slabs/85944168.jpg,https://www.dripshop.live/products/Lozwi3HwBgKb2iTwhef9z
2014 POKEMON JAPANESE XY GAIA VOLCANO SWITCH (PSA MINT 9),SWITCH,75941573,POKEMON JAPANESE XY GAIA VOLCANO,MINT 9,PSA,GAIA VOLCANO-1ST ED.,No,2014,Japanese,$63.25,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/75941573.mp4,https://cdn.dripshop.live/dripnfts/slabs/75941573.jpg,https://www.dripshop.live/products/EClQif3I33LltFrbpOyzu
1997 POKEMON JAPANESE JUNGLE FLAREON-HOLO (PSA NM-MT 8),FLAREON-HOLO,70262641,POKEMON JAPANESE JUNGLE,NM-MT 8,PSA,N/A,No,1997,Japanese,$62.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/70262641.mp4,https://cdn.dripshop.live/dripnfts/slabs/70262641.jpg,https://www.dripshop.live/products/HNpBgrj14_OCjrxPk5aqs
2001 POKEMON NEO DISCOVERY UNOWN A-HOLO (PSA MINT 9),UNOWN A-HOLO,108381846,POKEMON NEO DISCOVERY,MINT 9,PSA,N/A,No,2001,English,$62.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381846.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381846.jpg,https://www.dripshop.live/products/u7hXSUtnNfFQTR2SoUQ9R
2023 Pokemon Charizard ex Premium Collection Charizard ex (CGC GEM MINT 10),Charizard ex,1401032379084,Pokemon Charizard ex Premium Collection,GEM MINT 10,CGC,Charizard ex Premium Collection,No,2023,English,$62.10,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/1401032379084.mp4,https://cdn.dripshop.live/dripnfts/slabs/1401032379084.jpg,https://www.dripshop.live/products/xkTxlOvs_OYv8GvPIlyE_
2024 POKEMON TEF EN-TEMPORAL FORCES WALKING WAKE ex (PSA MINT 9),WALKING WAKE ex,97537367,POKEMON TEF EN-TEMPORAL FORCES,MINT 9,PSA,SPECIAL ILLUSTRATION RARE,No,2024,English,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/97537367.mp4,https://cdn.dripshop.live/dripnfts/slabs/97537367.jpg,https://www.dripshop.live/products/hQgo9YpxDMA2XenmoJ3hh
1997 POKEMON JAPANESE FOSSIL ZAPDOS-HOLO (PSA NM-MT 8),ZAPDOS-HOLO,102912261,POKEMON JAPANESE FOSSIL,NM-MT 8,PSA,N/A,No,1997,Japanese,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/102912261.mp4,https://cdn.dripshop.live/dripnfts/slabs/102912261.jpg,https://www.dripshop.live/products/CDiyWSZKzFTYs1AKKGxrm
2020 POKEMON JAPANESE SWORD & SHIELD CHARIZARD VMAX STARTER SET FA/CHARIZARD VMAX (PSA GEM MT 10),FA/CHARIZARD VMAX,104881059,POKEMON JAPANESE SWORD & SHIELD CHARIZARD VMAX STARTER SET,GEM MT 10,PSA,CHRZRD.VMAX STARTER SET,No,2020,Japanese,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104881059.mp4,https://cdn.dripshop.live/dripnfts/slabs/104881059.jpg,https://www.dripshop.live/products/yks78LXSSUbfrEwXw-9k2
2024 POKEMON SVP EN-SV BLACK STAR PROMO MAGNETON (PSA GEM MT 10),MAGNETON,105723726,POKEMON SVP EN-SV BLACK STAR PROMO,GEM MT 10,PSA,SURGING SPARKS ETB,No,2024,English,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/105723726.mp4,https://cdn.dripshop.live/dripnfts/slabs/105723726.jpg,https://www.dripshop.live/products/PLNYBhd61ZcZEQeH9qCi-
1999 POKEMON FOSSIL HITMONLEE-HOLO (PSA NM-MT 8),HITMONLEE-HOLO,108054961,POKEMON FOSSIL,NM-MT 8,PSA,N/A,No,1999,English,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108054961.mp4,https://cdn.dripshop.live/dripnfts/slabs/108054961.jpg,https://www.dripshop.live/products/EawFWj_tv8X6B-2f4RYbW
2023 POKEMON JAPANESE SV2a-POKEMON 151 MEWTWO (PSA GEM MT 10),MEWTWO,82972008,POKEMON JAPANESE SV2a-POKEMON 151,GEM MT 10,PSA,REVERSE HOLO,No,2023,Japanese,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/82972008.mp4,https://cdn.dripshop.live/dripnfts/slabs/82972008.jpg,https://www.dripshop.live/products/ugq7Gr0CqQ1R4qsYzcSHU
2024 POKEMON JAPANESE SV8-SUPER ELECTRIC BREAKER PIKACHU ex (PSA GEM MT 10),PIKACHU ex,115494296,POKEMON JAPANESE SV8-SUPER ELECTRIC BREAKER,GEM MT 10,PSA,SUPER RARE,No,2024,Japanese,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/115494296.mp4,https://cdn.dripshop.live/dripnfts/slabs/115494296.jpg,https://www.dripshop.live/products/BhlLHZ3B_cGdefVMAKest
1999 POKEMON JAPANESE GYM 2 GIOVANNI'S MACHAMP (PSA MINT 9),GIOVANNI'S MACHAMP,75766296,POKEMON JAPANESE GYM 2,MINT 9,PSA,HOLO,No,1999,Japanese,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/75766296.mp4,https://cdn.dripshop.live/dripnfts/slabs/75766296.jpg,https://www.dripshop.live/products/4XR-AOp_8-Uac7JHOHLNa
2022 POKEMON SWSH BLACK STAR PROMO FA/CHARIZARD VSTAR (PSA MINT 9),FA/CHARIZARD VSTAR,114127457,POKEMON SWSH BLACK STAR PROMO,MINT 9,PSA,ULTRA-PREMIUM COLLECTION,No,2022,English,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/114127457.mp4,https://cdn.dripshop.live/dripnfts/slabs/114127457.jpg,https://www.dripshop.live/products/ZsBjmApBd2XwyOPdTKHKe
2023 POKEMON SWORD AND SHIELD CROWN ZENITH FA/MELONY (PSA GEM MT 10),FA/MELONY,72929284,POKEMON SWORD AND SHIELD CROWN ZENITH,GEM MT 10,PSA,CROWN ZENITH,No,2023,English,$60.95,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/72929284.mp4,https://cdn.dripshop.live/dripnfts/slabs/72929284.jpg,https://www.dripshop.live/products/jbYtUWyx7h9ubDn9PnfrD
2022 POKEMON JAPANESE SWORD & SHIELD STAR BIRTH FA/ARCEUS VSTAR (PSA GEM MT 10),FA/ARCEUS VSTAR,101398685,POKEMON JAPANESE SWORD & SHIELD STAR BIRTH,GEM MT 10,PSA,STAR BIRTH-HYPER RARE,No,2022,Japanese,$59.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101398685.mp4,https://cdn.dripshop.live/dripnfts/slabs/101398685.jpg,https://www.dripshop.live/products/mGixi2DoLkOgl1GW-JxZy
2022 POKEMON JAPANESE S PROMO MEWTWO V (PSA GEM MT 10),MEWTWO V,109061891,POKEMON JAPANESE S PROMO,GEM MT 10,PSA,POKEMON GO SPECIAL SET,No,2022,Japanese,$59.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061891.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061891.jpg,https://www.dripshop.live/products/DQWfkml9dH9GOr_WwUKP_
2016 POKEMON JAPANESE XY AWAKENING PSYCHIC KING DELPHOX BREAK (PSA GEM MT 10),DELPHOX BREAK,109061854,POKEMON JAPANESE XY AWAKENING PSYCHIC KING,GEM MT 10,PSA,AWK.PSYCHIC KING-1ST ED.,No,2016,Japanese,$59.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/109061854.mp4,https://cdn.dripshop.live/dripnfts/slabs/109061854.jpg,https://www.dripshop.live/products/MzEy2OSk7kdLV5Nu2COAi
2021 POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES FA/GLACEON V (PSA GEM MT 10),FA/GLACEON V,101062668,POKEMON JAPANESE SWORD & SHIELD EEVEE HEROES,GEM MT 10,PSA,EEVEE HEROES,No,2021,Japanese,$59.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101062668.mp4,https://cdn.dripshop.live/dripnfts/slabs/101062668.jpg,https://www.dripshop.live/products/YVwARAngQFAnHjZLtBB75
2021 POKEMON JAPANESE SWORD & SHIELD SKYSCRAPING PERFECTION FA/COPYCAT (PSA GEM MT 10),FA/COPYCAT,76747687,POKEMON JAPANESE SWORD & SHIELD SKYSCRAPING PERFECTION,GEM MT 10,PSA,SKYSCRAPING PERFECTION,No,2021,Japanese,$59.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/76747687.mp4,https://cdn.dripshop.live/dripnfts/slabs/76747687.jpg,https://www.dripshop.live/products/kNdo_atxgFju-qTVSEuW4
2023 POKEMON SVP EN-SV BLACK STAR PROMO CHARMANDER (PSA MINT 9),CHARMANDER,116892653,POKEMON SVP EN-SV BLACK STAR PROMO,MINT 9,PSA,OBSIDIAN FLAMES ETB,No,2023,English,$59.80,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116892653.mp4,https://cdn.dripshop.live/dripnfts/slabs/116892653.jpg,https://www.dripshop.live/products/LCiaAWov9Dgr4sdtNm8Nk
1999 Pokemon Original Series Blaine's Moltres (CGC 8.5),Blaine's Moltres,4012989041,Pokemon Original Series,8.5,CGC,Holo,No,1999,English,$59.17,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4012989041.mp4,https://cdn.dripshop.live/dripnfts/slabs/4012989041.jpg,https://www.dripshop.live/products/OyUYjfEnwsMU0f7HzHSNg
2000 POKEMON ROCKET DARK WEEZING (PSA NM-MT 8),DARK WEEZING,116711464,POKEMON ROCKET,NM-MT 8,PSA,1ST EDITION,No,2000,English,$58.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/116711464.mp4,https://cdn.dripshop.live/dripnfts/slabs/116711464.jpg,https://www.dripshop.live/products/waDTDtpOxOeDX5Qqt4MYc
2003 POKEMON EX SANDSTORM EEVEE-REV.FOIL (PSA MINT 9),EEVEE-REV.FOIL,108381862,POKEMON EX SANDSTORM,MINT 9,PSA,SANDSTORM,No,2003,English,$58.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/108381862.mp4,https://cdn.dripshop.live/dripnfts/slabs/108381862.jpg,https://www.dripshop.live/products/rT5h14NN-JIFUhNjPEDhG
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex UMBREON (PSA GEM MT 10),UMBREON,101597169,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,REVERSE HOLO,No,2024,Japanese,$58.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101597169.mp4,https://cdn.dripshop.live/dripnfts/slabs/101597169.jpg,https://www.dripshop.live/products/oWhn-qV2-RUByREejUlOr
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex UMBREON (PSA GEM MT 10),UMBREON,101597172,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,REVERSE HOLO,No,2024,Japanese,$58.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101597172.mp4,https://cdn.dripshop.live/dripnfts/slabs/101597172.jpg,https://www.dripshop.live/products/g5g0XmYZ3UH941mr0ZgTd
2024 POKEMON JAPANESE SV8a-TERASTAL FEST ex UMBREON (PSA GEM MT 10),UMBREON,101597170,POKEMON JAPANESE SV8a-TERASTAL FEST ex,GEM MT 10,PSA,REVERSE HOLO,No,2024,Japanese,$58.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/101597170.mp4,https://cdn.dripshop.live/dripnfts/slabs/101597170.jpg,https://www.dripshop.live/products/P-DAz7FfMDlpa_iLEBaPu
2024 POKEMON JAPANESE SV5a-CRIMSON HAZE APPLIN (PSA GEM MT 10),APPLIN,104776416,POKEMON JAPANESE SV5a-CRIMSON HAZE,GEM MT 10,PSA,ART RARE,No,2024,Japanese,$58.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/104776416.mp4,https://cdn.dripshop.live/dripnfts/slabs/104776416.jpg,https://www.dripshop.live/products/3rU6t_CiDrOqEk-Fk5Piy
2025 Pokemon Scarlet & Violet Team Rocket's Moltres ex (CGC PRISTINE 10),Team Rocket's Moltres ex,6050080029,Pokemon Scarlet & Violet,PRISTINE 10,CGC,Super Rare,No,2025,English,$58.65,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/6050080029.mp4,https://cdn.dripshop.live/dripnfts/slabs/6050080029.jpg,https://www.dripshop.live/products/tITXhJsXR9mm346sSXAFA
1996 Pokemon Original Series Ninetales (CGC 7),Ninetales,4132322258,Pokemon Original Series,7,CGC,Holo,No,1996,English,$57.96,Pokemon,,https://cdn.dripshop.live/dripnfts/slabs/4132322258.mp4,https://cdn.dripshop.live/dripnfts/slabs/4132322258.jpg,https://www.dripshop.live/products/z74bwqnjpmi_gF0ktaOQ-
